pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,day,month,year,day_of_week,hour,euclidean_distance,Actual_Fare,Predicted_Fare
-73.960509,40.766089,-73.983594,40.734117,1,21,8,2013,2,19,0.039435086014867025,9.5,12.907585
-73.99246600000001,40.749245,-73.97371600000001,40.751441,1,30,7,2014,2,11,0.018878159762007633,12.0,11.928573
-73.954289,40.769742,-73.95310400000001,40.778531,1,12,1,2013,5,16,0.00886852558207873,4.5,5.418646
-73.953786,40.772824,-73.96360200000001,40.76518,4,15,12,2009,1,23,0.012441245596815424,5.7,5.52739
-73.989032,40.736625,-73.97811,40.751465,1,6,1,2012,4,15,0.01842595137299722,5.7,6.387097
-73.98820500000001,40.732109,-73.95326,40.771832,1,4,10,2009,6,20,0.052906235492621294,10.9,11.135689
-73.9965286254883,40.72559356689453,-73.98377990722656,40.721527099609375,6,6,1,2015,1,22,0.013381553478512482,5.0,6.1352286
-73.991372,40.729853000000006,-73.98284699999999,40.722842,1,14,4,2014,0,9,0.011037651290024507,7.0,5.68023
-73.997055,40.722575,-74.004896,40.728548,1,9,7,2010,4,10,0.009856876280041208,4.5,4.834307
-73.95192800000001,40.772417,-73.981323,40.782733,1,18,12,2013,2,20,0.03115262237757364,9.0,9.900167
-73.998707,40.711975,-73.987702,40.71297,5,25,2,2009,2,9,0.01104988913971231,4.1,5.9304514
-73.982403,40.753311,-73.97905899999999,40.744651,3,20,3,2013,2,15,0.00928320720441311,5.5,6.305126
-73.994715,40.750472,-73.982713,40.75622,1,25,7,2013,3,11,0.01330742304128996,8.5,9.293894
-73.976972,40.759362,-73.97603000000001,40.730435,1,7,2,2014,4,19,0.02894233392455014,11.5,11.897804
-73.989228,40.756104,-74.002685,40.760699,1,1,8,2011,0,20,0.014219876019153073,4.9,4.9395776
-74.00264,40.739832,-73.972535,40.785847,2,5,10,2013,5,2,0.054988100985577694,13.5,15.703528
-73.97918,40.764678,-73.989173,40.740443,1,15,7,2014,1,23,0.026214409663391294,8.5,9.345866
-73.99860382080078,40.73479843139648,-73.98245239257811,40.76296615600585,1,25,2,2015,2,16,0.03246982203988291,12.5,14.394708
-73.983972,40.759425,-73.990302,40.729002,1,30,12,2012,6,17,0.0310745527562346,19.0,12.623087
-73.9874267578125,40.73866271972656,-73.9746322631836,40.75638961791992,1,3,6,2015,2,8,0.02186188492255045,7.5,9.904006
-73.980886,40.765142,-74.00154,40.741128,1,19,4,2014,5,19,0.031674278397463465,13.5,11.936585
-73.97708,40.764215,-73.97353199999999,40.756738,3,9,12,2012,6,23,0.008276100108148037,6.0,6.1564527
-73.98268900000001,40.723059,-73.97630600000001,40.788308,1,7,7,2011,3,21,0.0655604659074368,16.9,17.98775
-73.971275,40.761247,-73.959807,40.776722,2,11,11,2013,0,20,0.01926111754286975,6.5,7.0165343
-73.992471,40.748509000000006,-74.00501700000001,40.729675,1,16,4,2012,0,23,0.022630105435029853,5.3,6.370225
-73.995388,40.739502,-73.987433,40.720185,5,9,3,2012,4,21,0.020890871547166,11.3,9.877952
-73.991452,40.727112,-73.99889499999999,40.744717,1,6,4,2012,4,7,0.019113719522898677,8.1,7.4371057
-73.988804,40.741473,-73.95844,40.772733,1,23,10,2010,5,13,0.04357935401082206,9.3,11.80068
-73.96619799999999,40.756405,-73.985687,40.738173,5,22,2,2012,2,16,0.0266875803511707,6.5,8.028567
-73.990296,40.756288,-73.994738,40.716486,1,20,4,2014,6,18,0.04004910196246034,17.5,16.598356
-73.96888,40.770072,-73.977013,40.757415,1,10,1,2013,3,9,0.015044777765056685,9.0,8.171931
-73.986083,40.772268,-73.986083,40.772268,5,24,5,2011,1,20,0.0,8.9,6.9191465
-73.981753,40.732209000000005,-73.962756,40.758238,1,31,7,2011,6,10,0.032224134588839576,6.5,6.614978
-73.965283,40.76923,-73.955297,40.764192,1,12,2,2013,1,9,0.011184884442851721,7.5,6.461658
-73.979547,40.756363,-73.98111999999999,40.738042,1,12,7,2009,6,20,0.018388403138934837,6.9,6.828163
-73.95835500000001,40.781599,-73.965021,40.763332,2,27,1,2009,1,15,0.019445278218627012,8.1,7.410852
-73.969383,40.75781,-73.990742,40.739555,1,30,12,2013,0,21,0.028097186798682065,9.0,9.785696
-73.971422,40.758173,-73.97769100000001,40.754548,2,17,12,2009,3,17,0.007241614875152964,5.3,5.7690563
-73.99385833740234,40.751564025878906,-73.99801635742188,40.76404571533203,1,10,1,2015,5,0,0.013156051918682691,7.0,7.595365
-73.994575,40.761198,-73.971538,40.751397,5,16,7,2011,5,1,0.02503523457050405,8.1,8.346385
-73.954062,40.77028,-73.969298,40.766020000000005,2,22,9,2013,6,11,0.015820344370461915,10.0,7.7269964
-74.0022,40.722968,-74.003987,40.747777,1,14,4,2012,5,16,0.0248732758196394,8.9,9.389137
-73.969325,40.757832,-73.956583,40.775402,4,17,3,2013,6,0,0.0217039964983421,6.5,7.78103
-73.99339499999999,40.741690000000006,-74.001317,40.730547,5,9,12,2013,0,20,0.013672034705932206,7.5,6.2875175
-73.966487,40.764624,-73.973863,40.743814,1,10,5,2012,3,15,0.022078529751770035,8.1,8.543103
-74.003,40.7392,-73.9947,40.7504,1,24,8,2011,2,23,0.013940229553351826,4.1,4.424343
-73.98555,40.75977,-73.99731,40.759013,1,4,7,2011,0,13,0.0117843391414152,5.7,5.4700003
-74.00103,40.761790000000005,-73.950351,40.780006,2,26,5,2012,5,2,0.05385335362816386,12.9,13.215948
-73.988782,40.726933,-73.953188,40.769923,1,29,8,2009,5,22,0.055812838451380464,12.1,11.061824
-73.991557,40.750308,-73.990285,40.740799,3,12,9,2009,5,22,0.009593699234387663,5.3,5.920374
-73.99918100000001,40.726694,-73.984365,40.754031,1,5,1,2010,1,7,0.031093816507467748,6.9,7.9029374
-73.981948,40.741648,-73.978269,40.751412,1,14,8,2013,2,6,0.01043411409752257,5.0,5.0445848
-73.976442,40.74417,-74.00465,40.727892,2,5,8,2014,1,0,0.03256784530790386,10.0,9.986831
-73.98113000000001,40.759702,-73.99726,40.76226,5,9,10,2014,3,20,0.016331572612570792,8.5,8.632096
-74.00370799999999,40.737518,-73.956168,40.775753,2,29,12,2010,2,22,0.0610079242803627,14.5,14.227155
-73.994663,40.740154,-73.97021600000001,40.784012,1,21,8,2009,4,13,0.05021135302896917,11.3,13.974712
-73.974603,40.742144,-73.974485,40.750893,1,7,4,2009,1,16,0.008749795711895509,5.9,4.926352
-74.00097,40.747297,-73.991258,40.741062,1,7,8,2011,6,13,0.011541151112428797,4.5,5.2092404
-73.98208000000001,40.757846,-73.980464,40.782296,1,16,4,2010,4,19,0.024503345812360425,9.7,9.023838
-73.998672,40.71725,-73.991585,40.74965,1,9,5,2014,4,19,0.03316603034733205,14.0,13.546793
-74.004222,40.73125,-73.999785,40.719455,2,27,9,2013,4,13,0.012601944056372693,8.0,7.5642986
-73.971502,40.781475,-73.961628,40.779567,2,31,12,2010,4,11,0.010056656502035334,5.3,5.101506
-73.98501,40.728164,-73.989975,40.756957,1,15,1,2011,5,10,0.0292179409609918,10.1,9.994328
-73.976182,40.75124,-73.97005,40.756798,1,28,4,2009,1,18,0.008276036974296994,5.7,5.1827383
-74.003258,40.743898,-73.98160899999999,40.780701,1,25,10,2014,5,19,0.04269824364069782,16.5,14.499123
-73.97956500000001,40.744672,-74.002835,40.727505,1,10,6,2010,3,8,0.028917102015932734,8.1,8.495098
-73.996488,40.723783000000005,-73.991057,40.727947,1,30,10,2009,4,20,0.006843585098468625,4.1,5.9081845
-73.986707,40.756753,-73.988988,40.745193,1,21,8,2014,3,22,0.0117828927263264,5.0,6.678504
-73.963654,40.777142,-73.980757,40.769949,1,30,12,2009,2,12,0.018554025385336934,6.1,7.4620485
-73.96819599999999,40.755194,-73.975981,40.744502,1,19,6,2012,1,16,0.013225924882605471,4.5,5.416558
-74.00579300000001,40.739883,-73.986098,40.764588,1,26,4,2011,1,1,0.031594778840826315,7.7,7.2375674
-73.980292,40.780412,-73.970812,40.788437,1,20,5,2013,0,15,0.01242058875417172,5.5,6.5778418
-73.97528,40.75891,-74.001775,40.719612,1,13,12,2013,4,12,0.04739533551943717,19.5,18.639462
-74.00608199999999,40.745127,-73.984098,40.730179,1,12,11,2013,1,21,0.026584562437614576,10.0,10.377536
-73.965536,40.77465,-73.986243,40.748483,1,2,4,2010,4,17,0.03336902362970956,10.1,11.34871
-73.9570770263672,40.786399841308594,-73.98255157470702,40.76905059814453,1,11,2,2015,2,10,0.030821240265170337,12.0,13.872928
-73.988817,40.736698,-73.99226999999999,40.725414,2,9,11,2014,6,10,0.011800502743521986,5.5,6.613075
-73.983317,40.752956,-73.98557,40.767063,1,25,3,2013,0,11,0.014285778172716389,9.5,8.082375
-73.98591613769531,40.74092483520508,-73.97871398925781,40.74101257324219,1,17,2,2015,1,22,0.007202682838980174,5.0,4.9879813
-73.97315400000001,40.785256,-73.980816,40.771543,2,15,9,2011,3,23,0.01570836124488559,5.7,5.7163835
-73.986058,40.740973,-73.976844,40.745287,1,12,10,2010,1,22,0.010173907410626857,4.9,4.7709074
-73.969902,40.757493,-73.985788,40.732741,4,30,7,2013,1,10,0.02941133284976737,10.5,10.477974
-73.97295600000001,40.754859,-73.988667,40.731489,1,1,8,2010,6,15,0.02816012111124294,7.3,7.409588
-73.99875,40.76052,-73.97891,40.7617,3,11,2,2014,1,21,0.019875059748339818,9.0,7.421292
-73.989918,40.741516,-73.953786,40.78762,2,17,5,2009,6,10,0.05857559423514741,15.3,13.691767
-73.997979,40.740893,-73.979862,40.727613,1,16,5,2013,3,16,0.022462949249824265,9.5,10.525439
-73.988773,40.730733,-74.004728,40.740735,1,9,2,2011,2,12,0.018830879666127377,8.9,7.304204
-73.97271500000001,40.751545,-73.99284399999999,40.767776,1,18,9,2014,3,19,0.025857726156784135,11.0,12.531151
-73.95741899999999,40.785607,-73.98588000000001,40.746909,1,3,11,2011,3,15,0.048037107791799365,12.5,15.527307
-73.975842,40.748778,-73.957537,40.78288,1,4,3,2009,2,21,0.03870425595460706,9.3,9.28713
-73.961538,40.780223,-73.95445699999999,40.767972,1,9,9,2014,1,0,0.014150178868133504,8.0,6.5321345
-73.97085,40.764473,-73.953062,40.785835,5,24,2,2011,3,19,0.02779834505864869,7.3,7.50595
-73.985525,40.762119,-73.998029,40.736174,1,4,4,2010,6,18,0.028800920835976396,9.3,9.305275
-73.956395,40.775545,-73.97936800000001,40.772645,1,25,11,2014,1,9,0.023155317510247304,11.0,10.320118
-73.994905,40.760612,-73.97470200000001,40.78835,5,20,11,2011,6,22,0.034315562839617925,6.5,7.567755
-73.988507,40.721358,-73.984178,40.732064,1,22,10,2010,4,21,0.011548102744605507,5.7,5.9342
-74.000825,40.734617,-73.974597,40.756578000000005,1,23,2,2013,5,21,0.03420809122123552,20.0,11.22396
-73.988827,40.757696,-73.99904000000001,40.760726,1,18,2,2014,1,20,0.010652993429084734,5.5,5.538237
-73.97926899999999,40.761886,-74.002076,40.724702,1,7,10,2014,1,15,0.04362120017835808,24.5,17.019375
-73.961253,40.760768,-73.97619300000001,40.760972,5,1,8,2012,2,16,0.014941392706180326,6.5,7.888867
-73.97649200000001,40.742889,-73.985422,40.735055,3,2,8,2009,6,1,0.011879244757129632,4.1,5.376561
-73.982685,40.75678,-73.96171700000001,40.768175,5,4,4,2011,0,13,0.02386426300977786,8.9,7.982771
-73.972248,40.786333,-73.99625400000001,40.744471,1,11,6,2013,1,20,0.048256762013222924,13.0,14.963382
-73.97563000000001,40.764482,-73.96169300000001,40.761941,2,29,7,2014,1,18,0.014166744509588755,6.5,8.050981
-73.981425,40.778582,-73.972462,40.768825,6,29,4,2013,0,6,0.013248940259513634,5.5,7.005428
-73.98675300000001,40.725640000000006,-73.952378,40.784132,1,31,1,2014,4,7,0.0678450785908608,19.0,18.891129
-73.96972099999999,40.759283,-73.981414,40.751288,1,6,10,2011,3,12,0.014164966431312443,6.1,7.242183
-73.966747,40.753005,-73.975325,40.7586,5,10,11,2010,2,12,0.010241391946410154,6.9,6.6612825
-73.99426700000001,40.736272,-74.002016,40.72823,1,22,11,2012,3,9,0.011167845136810376,5.0,6.175435
-73.995827,40.724423,-73.985241,40.720545,2,31,7,2009,4,23,0.011273964697482292,4.5,6.3618574
-73.967612,40.760958,-73.978255,40.751692,1,19,3,2010,4,6,0.014111421083650889,6.1,4.697058
-74.002832,40.728684,-73.975024,40.75533,1,30,3,2011,2,7,0.03851355839181306,8.9,9.327901
-73.991293,40.724705,-73.984673,40.776659,1,20,10,2012,5,0,0.05237406339019523,17.5,17.783775
-73.990032,40.755953000000005,-73.972646,40.786784,1,27,1,2014,0,23,0.03539524766122673,10.5,11.089042
-73.969672,40.765862,-73.959422,40.776232,5,18,10,2013,4,17,0.014580788730381504,5.5,6.6115823
-73.995635,40.728135,-74.002607,40.739106,1,23,10,2012,1,21,0.012998908608033884,5.5,6.3567777
-73.977317,40.757242,-73.98191,40.748653,1,6,3,2013,2,12,0.009739947125113634,10.0,6.839056
-73.980717,40.760327,-73.98589799999999,40.768032,1,29,12,2012,5,14,0.009284922509097822,6.0,6.6322927
-73.993461,40.752084,-73.954369,40.778148,2,21,4,2013,6,19,0.0469842160730562,12.5,14.3783865
-73.977877,40.755677,-73.958432,40.781432,1,25,6,2011,5,10,0.03227116437317333,6.9,8.326791
-73.973745,40.763237,-73.980877,40.744733,2,24,1,2010,6,14,0.019830870883553887,6.1,7.430671
-73.99966500000001,40.733622,-73.999127,40.729005,3,17,10,2014,4,22,0.004648239774363014,5.5,7.002669
-73.99342800000001,40.72183,-73.956415,40.775345,1,4,10,2012,3,9,0.06506779075702972,18.5,19.38654
-73.979447,40.765185,-73.975047,40.756925,2,17,10,2014,4,11,0.009358824712532481,9.5,7.646547
-73.998303,40.761007,-73.98365,40.762518,1,28,6,2011,1,8,0.01473070025491963,6.9,6.2495446
-74.003374,40.727093,-73.984996,40.742269,1,28,4,2010,2,19,0.023834048334260054,7.3,7.408532
-73.98206,40.779457,-73.98671999999999,40.766762,1,9,1,2012,0,18,0.013523262365268927,5.7,6.041912
-73.981634,40.77343,-73.984987,40.7551,1,18,6,2009,3,18,0.018634149001228513,8.1,9.016036
-73.95633199999999,40.766962,-73.972492,40.750217,1,21,12,2011,2,12,0.023271025439383714,8.5,8.80479
-73.98640999999999,40.736997,-73.977682,40.751672,3,10,2,2013,6,20,0.017074355302609437,7.0,6.587086
-73.99957275390625,40.73347091674805,-73.9787368774414,40.74480819702149,1,6,3,2015,4,21,0.023720617025213865,10.0,9.920876
-73.952797,40.786405,-73.963592,40.771127,1,24,9,2010,4,15,0.01870693211085401,5.3,6.6475616
-73.955115,40.765442,-73.97541899999999,40.763925,1,22,2,2010,0,12,0.020360591960924292,7.7,7.829232
-73.99150300000001,40.745021,-73.978403,40.75179,1,13,11,2009,4,11,0.014745486122885312,6.9,6.655544
-73.9544677734375,40.78106689453125,-73.98253631591797,40.773719787597656,2,6,1,2015,1,15,0.02901418717233933,11.5,13.558157
-73.99056,40.743715,-73.986975,40.726768,1,26,5,2009,1,19,0.0173220389677448,7.7,7.0811462
-73.975545,40.755790000000005,-73.991692,40.742455,2,1,5,2012,1,17,0.02094153370697218,13.3,8.009837
-73.958084,40.760807,-73.976438,40.727492,1,2,12,2014,1,15,0.038036279273874804,10.5,14.946258
-73.98168000000001,40.763728,-73.983149,40.758789,1,13,2,2009,4,23,0.0051528324249834855,5.8,5.14235
-73.98207099999999,40.767286,-73.977609,40.761294,1,11,6,2010,4,16,0.007470843861298125,5.3,5.2041245
-73.971604,40.761766,-73.98140500000001,40.765786,1,19,1,2012,3,23,0.010593394215272804,4.1,5.2920666
-73.99153199999999,40.749773,-73.962328,40.77903,1,8,11,2009,6,10,0.04133818652287078,13.7,11.541324
-73.98461,40.769478,-73.993257,40.757482,4,5,6,2011,6,10,0.01478765109812401,4.5,5.552458
-73.99982,40.733367,-73.973156,40.748425,1,4,1,2012,2,21,0.030622087779896886,8.1,8.474859
-73.971969,40.786924,-73.972964,40.76172,1,21,9,2009,0,7,0.025223632589302408,8.1,8.581589
-74.000002,40.727117,-73.981975,40.778163,3,25,11,2012,6,1,0.05413563378219159,13.5,16.289265
-73.976773,40.747257,-73.986632,40.768513,2,8,11,2009,6,20,0.023431120694498583,8.5,9.39753
-74.003781,40.742082,-73.994688,40.723531,1,6,7,2013,5,19,0.020659676909385864,9.0,10.53766
-73.978633,40.759193,-73.984698,40.746477,1,23,11,2011,2,15,0.014088324279346554,6.5,7.0193524
-73.98132,40.758602,-73.990655,40.761032,2,4,5,2012,4,21,0.00964609376898851,6.1,5.3807592
-73.97001999999999,40.731788,-73.956227,40.729703,3,14,6,2010,0,0,0.013949697989555204,4.9,7.2664742
-73.991203,40.732355,-73.998498,40.72631,1,15,10,2010,4,12,0.0094741252894392,4.5,5.122543
-73.991977,40.72591,-73.984988,40.756962,2,13,3,2010,5,18,0.03182880495714876,11.3,11.358834
-73.98863,40.758522,-73.984775,40.746473,3,15,8,2010,6,17,0.012650668994165965,9.7,7.1115766
-73.98615,40.726408,-73.97789499999999,40.783022,3,31,12,2010,4,20,0.05721267360472206,14.9,15.205342
-73.95572800000001,40.779857,-73.95715200000001,40.770407,1,20,6,2013,3,11,0.009556687501431679,5.5,6.155253
-73.990308,40.731816,-73.981767,40.759902,1,13,11,2014,3,8,0.029355954711090558,14.0,14.961536
-73.98819732666014,40.72031784057617,-73.99147033691406,40.74462127685547,1,6,4,2015,0,22,0.0245228385613108,11.0,10.95005
-73.96162199999999,40.770322,-73.96889300000001,40.770025,1,9,3,2013,5,10,0.007277063281314173,4.5,4.9440637
-73.96046700000001,40.765561,-73.978429,40.773896,4,3,12,2011,5,17,0.019801658238640975,6.9,7.448465
-73.97691999999999,40.74307,-73.969798,40.756197,2,19,1,2009,0,18,0.014934557676739601,5.7,5.3210187
-73.985985,40.74736,-73.976332,40.764552,2,21,12,2014,6,9,0.019716624280034647,7.5,8.402391
-73.977958,40.751597,-73.988473,40.75394,1,20,9,2010,0,7,0.010772876774565584,4.9,6.44809
-73.97229,40.754085,-73.991851,40.755855,1,4,1,2012,2,20,0.019640917010155554,7.3,6.902646
-73.955747,40.768347,-73.975145,40.756075,1,12,11,2014,2,8,0.02295396235946461,13.5,11.834284
-73.99877099999999,40.734908,-73.978636,40.764652000000005,1,6,8,2009,3,22,0.035918292846408,8.1,9.431952
-73.98564147949219,40.76816177368164,-74.00534057617188,40.73994064331055,2,20,5,2015,2,9,0.03441637124128494,14.0,13.412204
-73.976463,40.765395,-73.992052,40.752326,1,29,7,2009,2,22,0.020342460077390247,7.3,7.328275
-73.996253,40.724662,-73.978995,40.720982,1,20,12,2011,1,20,0.017645990026064252,6.1,6.825856
-73.960048,40.773278000000005,-73.982608,40.738667,5,22,4,2009,2,18,0.04131434280005312,13.7,11.734124
-73.956709,40.775148,-73.966464,40.764301,1,4,9,2014,3,18,0.014588263570416166,7.5,7.9230967
-73.974887,40.757704,-73.991401,40.750186,3,8,2,2009,6,13,0.01814476563640293,6.9,7.1117954
-73.988057,40.739433,-73.9916,40.748833000000005,1,12,1,2014,6,18,0.010045538761070831,6.0,6.5328436
-73.994843,40.750362,-73.969553,40.763607,1,10,4,2011,6,18,0.028548452234750867,8.1,9.444839
-73.985782,40.752488,-73.97206700000001,40.753667,5,11,6,2010,4,18,0.013765582661106038,6.1,6.561819
-73.97771,40.758917,-73.971308,40.760292,2,23,11,2012,4,10,0.006547994273066873,4.5,6.4012394
-73.97839599999999,40.753219,-73.971284,40.755373,2,6,4,2009,0,13,0.007431033575477777,4.5,5.2038817
-73.976558,40.759555,-73.983238,40.766241,1,30,4,2012,0,14,0.009451190189603907,6.5,5.892385
-73.980203,40.764046,-73.990783,40.751348,1,17,1,2012,1,10,0.016528024806364557,4.9,6.6337256
-73.977133,40.750091,-73.983725,40.740358,4,12,2,2011,5,14,0.011755243638483246,4.5,5.267107
-74.004474,40.742073,-73.984656,40.768438,1,20,10,2014,0,1,0.032982818997173695,10.0,9.447526
-73.99023199999999,40.766707,-73.98086500000001,40.775090000000006,1,12,2,2009,3,9,0.01257041677908252,5.3,5.112875
-73.99833199999999,40.722887,-73.98711,40.745012,1,25,11,2013,0,23,0.024808242763240566,9.0,9.32732
-73.954491,40.774041,-74.002253,40.734437,1,15,4,2010,3,21,0.062045833542623725,13.7,15.563917
-73.968485,40.761455,-73.98085999999999,40.774492,3,26,10,2014,6,13,0.017975093713243913,10.5,9.3417
-73.96209499999999,40.779057,-73.980142,40.773832,1,29,12,2013,6,13,0.018788156748345178,6.0,7.661492
-73.98647700000001,40.747737,-73.952003,40.769352000000005,1,24,7,2010,5,11,0.04068986238610776,10.5,10.422372
-73.97627,40.764053,-73.99233000000001,40.745054,1,15,2,2010,0,23,0.02487741146100394,7.3,7.0866466
-73.965037,40.763707,-73.954045,40.78152,1,2,2,2014,6,11,0.020931484252201846,6.0,6.769269
-73.97693634033203,40.78015518188477,-73.9627456665039,40.77573013305664,1,1,5,2015,4,19,0.014864598239696394,7.0,7.6604233
-74.00184300000001,40.74067,-73.957993,40.782232,1,15,6,2013,5,21,0.060417069971991,15.5,17.112192
-73.978562,40.745178,-73.970519,40.756268,1,28,8,2013,2,9,0.013699560175418716,8.0,6.997254
-73.97317,40.75578,-73.98185699999999,40.768427,2,11,2,2014,1,17,0.015343095450395246,10.5,9.576412
-73.978477,40.752526,-73.978155,40.713512,1,5,5,2014,0,18,0.0390153287824174,12.5,14.104362
-73.982523,40.762353,-73.98960600000001,40.772739,1,26,1,2009,0,19,0.012571311984045465,6.7,5.438117
-73.97328186035155,40.75764846801758,-73.9905776977539,40.73492050170898,1,14,6,2015,6,14,0.02856057499375144,9.5,10.658812
-73.96270200000001,40.758355,-73.95427,40.778544,1,2,11,2011,2,7,0.02187908464721545,6.9,6.9396696
-73.972938,40.76423,-74.004825,40.733363,1,10,1,2013,3,17,0.044379640129229125,14.0,13.886059
-73.982045,40.770951,-73.96309000000001,40.775145,1,17,4,2011,6,20,0.019413440215472123,6.1,6.520389
-73.981269,40.780242,-73.981082,40.761682,3,10,3,2010,2,12,0.018560942028895744,8.5,7.9596796
-73.97686999999999,40.756152,-73.979405,40.749238,5,11,8,2010,2,11,0.007364076384725416,4.1,6.483675
-73.95124200000001,40.770403,-73.993337,40.742117,2,5,2,2013,1,15,0.050715745296694204,18.0,16.38599
-73.97907099999999,40.74949,-73.988839,40.742931,1,5,10,2011,2,13,0.011765810851794197,4.5,5.8670864
-73.981702,40.749497,-73.974867,40.78792,1,26,12,2013,3,15,0.03902619830319195,14.5,16.25884
-73.95616,40.77633,-73.99019100000001,40.748493,3,24,6,2012,6,0,0.04396598150844334,10.9,11.316033
-73.997324,40.714232,-73.966943,40.769232,1,6,2,2009,4,0,0.06283315335871903,15.0,15.819608
-73.976865,40.762775,-73.975523,40.754978,1,9,6,2010,2,13,0.007911647932003002,7.7,5.7946086
-73.970782,40.761852000000005,-73.96548,40.765955,1,12,1,2013,5,17,0.006704163855392463,6.0,5.485312
-73.986758,40.739845,-74.00410699999999,40.725647,1,31,10,2010,6,15,0.022418095481103347,7.7,7.1763005
-73.984155,40.756672,-74.000502,40.730113,1,26,5,2011,3,19,0.031186613955346516,8.5,10.159564
-73.975225,40.741901,-73.977132,40.752103000000005,1,18,5,2011,2,20,0.010378701893789385,5.3,5.3035855
-73.995355,40.759325,-73.970202,40.749643,1,21,4,2012,5,22,0.026952078454177075,12.5,8.810693
-73.99203,40.759255,-73.999845,40.748327,1,26,12,2011,0,19,0.013434857982126106,4.9,5.833162
-73.954338,40.766211,-73.986028,40.735103,1,24,1,2014,4,20,0.04440679862362974,13.0,12.764115
-73.98553199999999,40.738237,-73.990267,40.731505,6,18,11,2014,1,17,0.008230434314183905,5.0,6.247806
-74.00233100000001,40.75101,-73.989214,40.729209,1,20,8,2011,5,16,0.025442863242967954,7.3,9.518687
-73.990051,40.757011,-73.977976,40.774536,1,4,2,2011,4,12,0.02128218151411807,6.5,7.7592053
-73.987278,40.750423,-73.981166,40.741769,2,23,7,2011,5,21,0.010594727934214232,5.7,5.425737
-73.956473,40.768037,-73.96085500000001,40.761812,1,28,2,2009,5,19,0.0076126571576596485,4.5,4.535835
-74.004225,40.742342,-73.990235,40.746487,5,11,4,2012,2,18,0.014591131724448274,7.3,6.5323296
-74.00174399999999,40.724484,-74.00569,40.745156,1,26,5,2012,5,14,0.02104524887000149,7.7,8.181443
-73.988355,40.750063,-73.978487,40.759078,2,10,4,2011,6,14,0.013365913698660454,7.3,5.888236
-73.997567,40.725649,-73.976298,40.748467,1,18,7,2013,3,21,0.031193452598264924,10.5,10.689959
-73.99646759033203,40.75338745117188,-73.98682403564453,40.72983551025391,1,13,6,2015,5,19,0.02544979504857149,11.0,12.529843
-73.991703,40.729982,-73.984545,40.724933,1,27,8,2014,2,21,0.008759529953145518,5.5,5.1487
-73.971885,40.757138,-73.96661,40.754939,1,2,3,2009,0,3,0.005715000087485732,4.2,9.137023
-73.990806,40.742025,-73.979901,40.739953,1,29,7,2012,6,14,0.01110009950406621,4.1,5.265
-73.98549,40.75941,-73.97501,40.76259,1,28,10,2014,1,7,0.010951840028051303,6.0,6.853942
-74.00275400000001,40.760574,-73.994511,40.755114,2,31,8,2013,5,23,0.009887297355704124,7.5,6.4329243
-73.976097,40.752257,-74.00027800000001,40.720966,1,20,2,2009,4,8,0.03954551102212254,10.5,11.202041
-73.955595,40.768357,-73.983468,40.74301,4,16,2,2009,0,21,0.03767458742972719,12.5,8.915212
-74.00614,40.73993,-73.969957,40.763237,1,11,10,2014,5,15,0.04303981572916398,17.0,16.815527
-73.994412,40.728468,-73.97561,40.749291,2,3,11,2011,3,18,0.02805552589062923,8.9,9.656654
-73.996685,40.738175,-73.986025,40.762423,5,27,9,2010,0,12,0.026487753849657264,7.7,9.180727
-73.98223114013672,40.76791763305664,-73.97649383544923,40.74964904785156,1,1,5,2015,4,20,0.019148312470613323,9.0,9.814856
-73.97828,40.763084,-73.984376,40.748056,2,7,8,2012,1,8,0.016217336402751872,8.1,7.7267838
-73.968907,40.712685,-73.987243,40.724998,4,6,2,2011,6,16,0.0220866218557786,4.9,7.340229
-73.98709000000001,40.733313,-73.977225,40.766173,1,26,7,2010,0,1,0.034308859278618695,10.1,9.116742
-73.96772766113281,40.75864028930664,-73.96221160888672,40.76358413696289,5,26,6,2015,4,14,0.007407324890258596,6.0,5.692355
-73.977684,40.756391,-73.981077,40.757678000000006,1,23,9,2014,1,11,0.0036288866061135903,5.0,6.6041174
-73.98223,40.763662,-73.9757,40.757422,5,7,11,2014,4,22,0.009032081709105107,5.0,7.6578074
-73.966165,40.773727,-73.95030200000001,40.711032,6,19,9,2011,0,11,0.06467068728565992,22.5,16.859213
-73.97418212890625,40.75624084472656,-73.99240112304686,40.73054885864258,1,6,2,2015,4,12,0.03149618860172223,15.0,12.560954
-73.985223,40.745092,-73.987755,40.738397,6,6,6,2014,4,20,0.007157796378775988,6.5,5.552414
-74.004011,40.738223,-73.983201,40.749511,2,26,9,2014,4,23,0.02367435414114796,10.0,9.748976
-73.974406,40.75111,-73.962868,40.757265,2,18,8,2009,1,16,0.01307705888187528,7.7,5.449858
-73.991578,40.7497,-73.993002,40.730868,5,9,4,2012,0,17,0.018885761832657336,6.5,7.747752
-73.989161,40.747989,-73.984048,40.755447,1,21,7,2011,3,8,0.009042374301030599,6.1,5.3042684
-73.986408,40.756912,-73.992242,40.73127,1,22,1,2014,2,23,0.02629729491791822,9.5,9.95748
-73.965765,40.775352000000005,-73.951655,40.783153000000006,1,10,5,2011,1,13,0.016122893691892723,5.7,6.0345798
-73.982215,40.751532,-74.000907,40.747155,1,4,7,2012,2,22,0.019197629879754395,7.3,6.114086
